,episode_number,n,frequency,model,type,correct,pure_application
580,64,9,0,few-four.pt,generalize,False,False
581,64,9,0,few-four.pt,retrieval,False,False
582,64,9,0,few-four.pt,retrieval,False,False
583,64,9,0,few-four.pt,retrieval,False,False
584,64,9,0,few-four.pt,retrieval,False,False
585,65,9,0,few-four.pt,generalize,False,True
586,65,9,0,few-four.pt,generalize,False,False
587,65,9,0,few-four.pt,generalize,False,False
588,65,9,0,few-four.pt,generalize,False,False
589,65,9,0,few-four.pt,generalize,False,False
590,65,9,0,few-four.pt,retrieval,False,False
591,65,9,0,few-four.pt,retrieval,False,False
592,65,9,0,few-four.pt,retrieval,False,False
593,65,9,0,few-four.pt,retrieval,False,False
594,66,9,0,few-four.pt,generalize,False,True
595,66,9,0,few-four.pt,generalize,False,False
596,66,9,0,few-four.pt,generalize,False,False
597,66,9,0,few-four.pt,generalize,False,False
598,66,9,0,few-four.pt,generalize,False,False
599,66,9,0,few-four.pt,retrieval,False,False
600,66,9,0,few-four.pt,retrieval,False,False
601,66,9,0,few-four.pt,retrieval,False,False
602,66,9,0,few-four.pt,retrieval,False,False
603,67,9,0,few-four.pt,generalize,False,True
604,67,9,0,few-four.pt,generalize,False,False
605,67,9,0,few-four.pt,generalize,False,False
606,67,9,0,few-four.pt,generalize,False,False
607,67,9,0,few-four.pt,generalize,False,False
608,67,9,0,few-four.pt,retrieval,False,False
609,67,9,0,few-four.pt,retrieval,False,False
610,67,9,0,few-four.pt,retrieval,False,False
611,67,9,0,few-four.pt,retrieval,False,False
612,68,9,0,few-four.pt,generalize,False,True
613,68,9,0,few-four.pt,generalize,False,False
614,68,9,0,few-four.pt,generalize,False,False
615,68,9,0,few-four.pt,generalize,False,False
616,68,9,0,few-four.pt,generalize,False,False
617,68,9,0,few-four.pt,retrieval,False,False
618,68,9,0,few-four.pt,retrieval,False,False
619,68,9,0,few-four.pt,retrieval,False,False
620,68,9,0,few-four.pt,retrieval,False,False
621,69,9,0,few-four.pt,generalize,False,True
622,69,9,0,few-four.pt,generalize,False,False
623,69,9,0,few-four.pt,generalize,False,False
624,69,9,0,few-four.pt,generalize,False,False
625,69,9,0,few-four.pt,generalize,False,False
626,69,9,0,few-four.pt,retrieval,False,False
627,69,9,0,few-four.pt,retrieval,False,False
628,69,9,0,few-four.pt,retrieval,False,False
629,69,9,0,few-four.pt,retrieval,False,False
630,70,9,0,few-four.pt,generalize,False,True
631,70,9,0,few-four.pt,generalize,False,False
632,70,9,0,few-four.pt,generalize,False,False
633,70,9,0,few-four.pt,generalize,False,False
634,70,9,0,few-four.pt,generalize,False,False
635,70,9,0,few-four.pt,retrieval,False,False
636,70,9,0,few-four.pt,retrieval,False,False
637,70,9,0,few-four.pt,retrieval,False,False
638,70,9,0,few-four.pt,retrieval,False,False
639,71,9,0,few-four.pt,generalize,False,True
640,71,9,0,few-four.pt,generalize,False,False
641,71,9,0,few-four.pt,generalize,False,False
642,71,9,0,few-four.pt,generalize,False,False
643,71,9,0,few-four.pt,generalize,False,False
644,71,9,0,few-four.pt,retrieval,False,False
645,71,9,0,few-four.pt,retrieval,False,False
646,71,9,0,few-four.pt,retrieval,False,False
647,71,9,0,few-four.pt,retrieval,False,False
648,72,9,0,few-four.pt,generalize,False,True
649,72,9,0,few-four.pt,generalize,False,False
650,72,9,0,few-four.pt,generalize,False,False
651,72,9,0,few-four.pt,generalize,False,False
652,72,9,0,few-four.pt,generalize,False,False
653,72,9,0,few-four.pt,retrieval,False,False
654,72,9,0,few-four.pt,retrieval,False,False
655,72,9,0,few-four.pt,retrieval,False,False
656,72,9,0,few-four.pt,retrieval,False,False
657,73,9,0,few-four.pt,generalize,False,True
658,73,9,0,few-four.pt,generalize,False,False
659,73,9,0,few-four.pt,generalize,False,False
660,73,9,0,few-four.pt,generalize,False,False
661,73,9,0,few-four.pt,generalize,False,False
662,73,9,0,few-four.pt,retrieval,False,False
663,73,9,0,few-four.pt,retrieval,False,False
664,73,9,0,few-four.pt,retrieval,False,False
665,73,9,0,few-four.pt,retrieval,False,False
666,74,9,0,few-four.pt,generalize,False,True
667,74,9,0,few-four.pt,generalize,False,False
668,74,9,0,few-four.pt,generalize,False,False
669,74,9,0,few-four.pt,generalize,False,False
670,74,9,0,few-four.pt,generalize,False,False
671,74,9,0,few-four.pt,retrieval,False,False
672,74,9,0,few-four.pt,retrieval,False,False
673,74,9,0,few-four.pt,retrieval,False,False
674,74,9,0,few-four.pt,retrieval,False,False
675,75,9,0,few-four.pt,generalize,False,True
676,75,9,0,few-four.pt,generalize,False,False
677,75,9,0,few-four.pt,generalize,False,False
678,75,9,0,few-four.pt,generalize,False,False
679,75,9,0,few-four.pt,generalize,False,False
680,75,9,0,few-four.pt,retrieval,False,False
681,75,9,0,few-four.pt,retrieval,False,False
682,75,9,0,few-four.pt,retrieval,False,False
683,75,9,0,few-four.pt,retrieval,False,False
684,76,9,0,few-four.pt,generalize,False,True
685,76,9,0,few-four.pt,generalize,False,False
686,76,9,0,few-four.pt,generalize,False,False
687,76,9,0,few-four.pt,generalize,False,False
688,76,9,0,few-four.pt,generalize,False,False
689,76,9,0,few-four.pt,retrieval,False,False
690,76,9,0,few-four.pt,retrieval,False,False
691,76,9,0,few-four.pt,retrieval,False,False
692,76,9,0,few-four.pt,retrieval,False,False
693,77,9,0,few-four.pt,generalize,False,True
694,77,9,0,few-four.pt,generalize,False,False
695,77,9,0,few-four.pt,generalize,False,False
696,77,9,0,few-four.pt,generalize,False,False
697,77,9,0,few-four.pt,generalize,False,False
698,77,9,0,few-four.pt,retrieval,False,False
699,77,9,0,few-four.pt,retrieval,False,False
700,77,9,0,few-four.pt,retrieval,False,False
701,77,9,0,few-four.pt,retrieval,False,False
702,78,9,0,few-four.pt,generalize,False,True
703,78,9,0,few-four.pt,generalize,False,False
704,78,9,0,few-four.pt,generalize,False,False
705,78,9,0,few-four.pt,generalize,False,False
706,78,9,0,few-four.pt,generalize,False,False
707,78,9,0,few-four.pt,retrieval,False,False
708,78,9,0,few-four.pt,retrieval,False,False
709,78,9,0,few-four.pt,retrieval,False,False
710,78,9,0,few-four.pt,retrieval,False,False
711,79,9,0,few-four.pt,generalize,False,True
712,79,9,0,few-four.pt,generalize,False,False
713,79,9,0,few-four.pt,generalize,False,False
714,79,9,0,few-four.pt,generalize,False,False
715,79,9,0,few-four.pt,generalize,False,False
716,79,9,0,few-four.pt,retrieval,False,False
717,79,9,0,few-four.pt,retrieval,False,False
718,79,9,0,few-four.pt,retrieval,False,False
719,79,9,0,few-four.pt,retrieval,False,False
720,80,9,0,few-four.pt,generalize,False,True
721,80,9,0,few-four.pt,generalize,False,False
722,80,9,0,few-four.pt,generalize,False,False
723,80,9,0,few-four.pt,generalize,False,False
724,80,9,0,few-four.pt,generalize,False,False
725,80,9,0,few-four.pt,retrieval,False,False
726,80,9,0,few-four.pt,retrieval,False,False
727,80,9,0,few-four.pt,retrieval,False,False
728,80,9,0,few-four.pt,retrieval,False,False
729,81,9,0,few-four.pt,generalize,False,True
730,81,9,0,few-four.pt,generalize,False,False
731,81,9,0,few-four.pt,generalize,False,False
732,81,9,0,few-four.pt,generalize,False,False
733,81,9,0,few-four.pt,generalize,False,False
734,81,9,0,few-four.pt,retrieval,False,False
735,81,9,0,few-four.pt,retrieval,False,False
736,81,9,0,few-four.pt,retrieval,False,False
737,81,9,0,few-four.pt,retrieval,False,False
738,82,9,0,few-four.pt,generalize,False,True
739,82,9,0,few-four.pt,generalize,False,False
740,82,9,0,few-four.pt,generalize,False,False
741,82,9,0,few-four.pt,generalize,False,False
742,82,9,0,few-four.pt,generalize,False,False
743,82,9,0,few-four.pt,retrieval,False,False
744,82,9,0,few-four.pt,retrieval,False,False
745,82,9,0,few-four.pt,retrieval,False,False
746,82,9,0,few-four.pt,retrieval,False,False
747,83,9,0,few-four.pt,generalize,False,True
748,83,9,0,few-four.pt,generalize,False,False
749,83,9,0,few-four.pt,generalize,False,False
750,83,9,0,few-four.pt,generalize,False,False
751,83,9,0,few-four.pt,generalize,False,False
752,83,9,0,few-four.pt,retrieval,False,False
753,83,9,0,few-four.pt,retrieval,False,False
754,83,9,0,few-four.pt,retrieval,False,False
755,83,9,0,few-four.pt,retrieval,False,False
756,84,9,0,few-four.pt,generalize,False,True
757,84,9,0,few-four.pt,generalize,False,False
758,84,9,0,few-four.pt,generalize,False,False
759,84,9,0,few-four.pt,generalize,False,False
760,84,9,0,few-four.pt,generalize,False,False
761,84,9,0,few-four.pt,retrieval,False,False
762,84,9,0,few-four.pt,retrieval,False,False
763,84,9,0,few-four.pt,retrieval,False,False
764,84,9,0,few-four.pt,retrieval,False,False
765,85,9,0,few-four.pt,generalize,False,True
766,85,9,0,few-four.pt,generalize,False,False
767,85,9,0,few-four.pt,generalize,False,False
768,85,9,0,few-four.pt,generalize,False,False
769,85,9,0,few-four.pt,generalize,False,False
770,85,9,0,few-four.pt,retrieval,False,False
771,85,9,0,few-four.pt,retrieval,False,False
772,85,9,0,few-four.pt,retrieval,False,False
773,85,9,0,few-four.pt,retrieval,False,False
774,86,9,0,few-four.pt,generalize,False,True
775,86,9,0,few-four.pt,generalize,False,False
776,86,9,0,few-four.pt,generalize,False,False
777,86,9,0,few-four.pt,generalize,False,False
778,86,9,0,few-four.pt,generalize,False,False
779,86,9,0,few-four.pt,retrieval,False,False
780,86,9,0,few-four.pt,retrieval,False,False
781,86,9,0,few-four.pt,retrieval,False,False
782,86,9,0,few-four.pt,retrieval,False,False
783,87,9,0,few-four.pt,generalize,False,True
784,87,9,0,few-four.pt,generalize,False,False
785,87,9,0,few-four.pt,generalize,False,False
786,87,9,0,few-four.pt,generalize,False,False
787,87,9,0,few-four.pt,generalize,False,False
788,87,9,0,few-four.pt,retrieval,False,False
789,87,9,0,few-four.pt,retrieval,False,False
790,87,9,0,few-four.pt,retrieval,False,False
791,87,9,0,few-four.pt,retrieval,False,False
792,88,9,0,few-four.pt,generalize,False,True
793,88,9,0,few-four.pt,generalize,False,False
794,88,9,0,few-four.pt,generalize,False,False
795,88,9,0,few-four.pt,generalize,False,False
796,88,9,0,few-four.pt,generalize,False,False
797,88,9,0,few-four.pt,retrieval,False,False
798,88,9,0,few-four.pt,retrieval,False,False
799,88,9,0,few-four.pt,retrieval,False,False
800,88,9,0,few-four.pt,retrieval,False,False
801,89,9,0,few-four.pt,generalize,False,True
802,89,9,0,few-four.pt,generalize,False,False
803,89,9,0,few-four.pt,generalize,False,False
804,89,9,0,few-four.pt,generalize,False,False
805,89,9,0,few-four.pt,generalize,False,False
806,89,9,0,few-four.pt,retrieval,False,False
807,89,9,0,few-four.pt,retrieval,False,False
808,89,9,0,few-four.pt,retrieval,False,False
809,89,9,0,few-four.pt,retrieval,False,False
810,90,9,0,few-four.pt,generalize,False,True
811,90,9,0,few-four.pt,generalize,False,False
812,90,9,0,few-four.pt,generalize,False,False
813,90,9,0,few-four.pt,generalize,False,False
814,90,9,0,few-four.pt,generalize,False,False
815,90,9,0,few-four.pt,retrieval,False,False
816,90,9,0,few-four.pt,retrieval,False,False
817,90,9,0,few-four.pt,retrieval,False,False
818,90,9,0,few-four.pt,retrieval,False,False
819,91,9,0,few-four.pt,generalize,False,True
820,91,9,0,few-four.pt,generalize,False,False
821,91,9,0,few-four.pt,generalize,False,False
822,91,9,0,few-four.pt,generalize,False,False
823,91,9,0,few-four.pt,generalize,False,False
824,91,9,0,few-four.pt,retrieval,False,False
825,91,9,0,few-four.pt,retrieval,False,False
826,91,9,0,few-four.pt,retrieval,False,False
827,91,9,0,few-four.pt,retrieval,False,False
828,92,9,0,few-four.pt,generalize,False,True
829,92,9,0,few-four.pt,generalize,False,False
830,92,9,0,few-four.pt,generalize,False,False
831,92,9,0,few-four.pt,generalize,False,False
832,92,9,0,few-four.pt,generalize,False,False
833,92,9,0,few-four.pt,retrieval,False,False
834,92,9,0,few-four.pt,retrieval,False,False
835,92,9,0,few-four.pt,retrieval,False,False
836,92,9,0,few-four.pt,retrieval,False,False
837,93,9,0,few-four.pt,generalize,False,True
838,93,9,0,few-four.pt,generalize,False,False
839,93,9,0,few-four.pt,generalize,False,False
840,93,9,0,few-four.pt,generalize,False,False
841,93,9,0,few-four.pt,generalize,False,False
842,93,9,0,few-four.pt,retrieval,False,False
843,93,9,0,few-four.pt,retrieval,False,False
844,93,9,0,few-four.pt,retrieval,False,False
845,93,9,0,few-four.pt,retrieval,False,False
846,94,9,0,few-four.pt,generalize,False,True
847,94,9,0,few-four.pt,generalize,False,False
848,94,9,0,few-four.pt,generalize,False,False
849,94,9,0,few-four.pt,generalize,False,False
850,94,9,0,few-four.pt,generalize,False,False
851,94,9,0,few-four.pt,retrieval,False,False
852,94,9,0,few-four.pt,retrieval,False,False
853,94,9,0,few-four.pt,retrieval,False,False
854,94,9,0,few-four.pt,retrieval,False,False
855,95,9,0,few-four.pt,generalize,False,True
856,95,9,0,few-four.pt,generalize,False,False
857,95,9,0,few-four.pt,generalize,False,False
858,95,9,0,few-four.pt,generalize,False,False
859,95,9,0,few-four.pt,generalize,False,False
860,95,9,0,few-four.pt,retrieval,False,False
861,95,9,0,few-four.pt,retrieval,False,False
862,95,9,0,few-four.pt,retrieval,False,False
863,95,9,0,few-four.pt,retrieval,False,False
864,96,9,0,few-four.pt,generalize,False,True
865,96,9,0,few-four.pt,generalize,False,False
866,96,9,0,few-four.pt,generalize,False,False
867,96,9,0,few-four.pt,generalize,False,False
868,96,9,0,few-four.pt,generalize,False,False
869,96,9,0,few-four.pt,retrieval,False,False
870,96,9,0,few-four.pt,retrieval,False,False
871,96,9,0,few-four.pt,retrieval,False,False
872,96,9,0,few-four.pt,retrieval,False,False
873,97,9,0,few-four.pt,generalize,False,True
874,97,9,0,few-four.pt,generalize,False,False
875,97,9,0,few-four.pt,generalize,False,False
876,97,9,0,few-four.pt,generalize,False,False
877,97,9,0,few-four.pt,generalize,False,False
878,97,9,0,few-four.pt,retrieval,False,False
879,97,9,0,few-four.pt,retrieval,False,False
880,97,9,0,few-four.pt,retrieval,False,False
881,97,9,0,few-four.pt,retrieval,False,False
882,98,9,0,few-four.pt,generalize,False,True
883,98,9,0,few-four.pt,generalize,False,False
884,98,9,0,few-four.pt,generalize,False,False
885,98,9,0,few-four.pt,generalize,False,False
886,98,9,0,few-four.pt,generalize,False,False
887,98,9,0,few-four.pt,retrieval,False,False
888,98,9,0,few-four.pt,retrieval,False,False
889,98,9,0,few-four.pt,retrieval,False,False
890,98,9,0,few-four.pt,retrieval,False,False
891,99,9,0,few-four.pt,generalize,False,True
892,99,9,0,few-four.pt,generalize,False,False
893,99,9,0,few-four.pt,generalize,False,False
894,99,9,0,few-four.pt,generalize,False,False
895,99,9,0,few-four.pt,generalize,False,False
896,99,9,0,few-four.pt,generalize,True,False
897,99,9,0,few-four.pt,generalize,True,False
898,99,9,0,few-four.pt,generalize,True,False
0,0,10,0,few-four.pt,generalize,False,True
1,0,10,0,few-four.pt,generalize,False,False
2,0,10,0,few-four.pt,generalize,False,False
3,0,10,0,few-four.pt,generalize,False,False
4,0,10,0,few-four.pt,generalize,False,False
5,0,10,0,few-four.pt,retrieval,False,False
6,0,10,0,few-four.pt,retrieval,False,False
7,0,10,0,few-four.pt,retrieval,False,False
8,0,10,0,few-four.pt,retrieval,False,False
9,1,10,0,few-four.pt,generalize,False,True
10,1,10,0,few-four.pt,generalize,False,False
11,1,10,0,few-four.pt,generalize,False,False
12,1,10,0,few-four.pt,generalize,False,False
13,1,10,0,few-four.pt,generalize,False,False
14,1,10,0,few-four.pt,retrieval,False,False
15,1,10,0,few-four.pt,retrieval,False,False
16,1,10,0,few-four.pt,retrieval,False,False
17,1,10,0,few-four.pt,retrieval,False,False
18,2,10,0,few-four.pt,generalize,False,True
19,2,10,0,few-four.pt,generalize,False,False
20,2,10,0,few-four.pt,generalize,False,False
21,2,10,0,few-four.pt,generalize,False,False
22,2,10,0,few-four.pt,generalize,False,False
23,2,10,0,few-four.pt,retrieval,False,False
24,2,10,0,few-four.pt,retrieval,False,False
25,2,10,0,few-four.pt,retrieval,False,False
26,2,10,0,few-four.pt,retrieval,False,False
27,3,10,0,few-four.pt,generalize,False,True
28,3,10,0,few-four.pt,generalize,False,False
29,3,10,0,few-four.pt,generalize,False,False
30,3,10,0,few-four.pt,generalize,False,False
31,3,10,0,few-four.pt,generalize,False,False
32,3,10,0,few-four.pt,retrieval,False,False
33,3,10,0,few-four.pt,retrieval,False,False
34,3,10,0,few-four.pt,retrieval,False,False
35,3,10,0,few-four.pt,retrieval,False,False
36,4,10,0,few-four.pt,generalize,False,True
37,4,10,0,few-four.pt,generalize,False,False
38,4,10,0,few-four.pt,generalize,False,False
39,4,10,0,few-four.pt,generalize,False,False
40,4,10,0,few-four.pt,generalize,False,False
41,4,10,0,few-four.pt,retrieval,False,False
42,4,10,0,few-four.pt,retrieval,False,False
43,4,10,0,few-four.pt,retrieval,False,False
44,4,10,0,few-four.pt,retrieval,False,False
45,5,10,0,few-four.pt,generalize,False,True
46,5,10,0,few-four.pt,generalize,False,False
47,5,10,0,few-four.pt,generalize,False,False
48,5,10,0,few-four.pt,generalize,False,False
49,5,10,0,few-four.pt,generalize,False,False
50,5,10,0,few-four.pt,retrieval,False,False
51,5,10,0,few-four.pt,retrieval,False,False
52,5,10,0,few-four.pt,retrieval,False,False
53,5,10,0,few-four.pt,retrieval,False,False
54,6,10,0,few-four.pt,generalize,False,True
55,6,10,0,few-four.pt,generalize,False,False
56,6,10,0,few-four.pt,generalize,False,False
57,6,10,0,few-four.pt,generalize,False,False
58,6,10,0,few-four.pt,generalize,False,False
59,6,10,0,few-four.pt,retrieval,False,False
60,6,10,0,few-four.pt,retrieval,False,False
61,6,10,0,few-four.pt,retrieval,False,False
62,6,10,0,few-four.pt,retrieval,False,False
63,7,10,0,few-four.pt,generalize,False,True
64,7,10,0,few-four.pt,generalize,False,False
65,7,10,0,few-four.pt,generalize,False,False
66,7,10,0,few-four.pt,generalize,False,False
67,7,10,0,few-four.pt,generalize,False,False
68,7,10,0,few-four.pt,retrieval,False,False
69,7,10,0,few-four.pt,retrieval,False,False
70,7,10,0,few-four.pt,retrieval,False,False
71,7,10,0,few-four.pt,retrieval,False,False
72,8,10,0,few-four.pt,generalize,False,True
73,8,10,0,few-four.pt,generalize,False,False
74,8,10,0,few-four.pt,generalize,False,False
75,8,10,0,few-four.pt,generalize,False,False
76,8,10,0,few-four.pt,generalize,False,False
77,8,10,0,few-four.pt,retrieval,False,False
78,8,10,0,few-four.pt,retrieval,False,False
79,8,10,0,few-four.pt,retrieval,False,False
80,8,10,0,few-four.pt,retrieval,False,False
81,9,10,0,few-four.pt,generalize,False,True
